Tall viser til kolonnenummer:
0=Tid, 1=Lys, 2=joyForward, 3=joySide
7.067433834075928,4,43.5546875,-78.125
7.148029804229736,4,43.5546875,-78.125
7.228672981262207,4,41.40625,-80.859375
7.310003995895386,4,41.40625,-80.859375
7.399310827255249,4,41.40625,-88.671875
7.496055841445923,4,66.40625,-96.6796875
7.577403783798218,4,85.546875,-89.453125
7.665619850158691,4,100.0,-73.828125
7.752355813980103,4,100.0,-66.40625
7.847134828567505,4,100.0,-65.234375
7.933554887771606,3,100.0,-36.1328125
8.017265796661377,4,100.0,-0.78125
8.097826957702637,4,100.0,30.46875
8.183348894119263,4,100.0,48.828125
8.28217601776123,5,100.0,65.0390625
8.391834020614624,4,93.5546875,87.5
8.489547967910767,5,89.84375,91.40625
8.580080986022949,4,86.5234375,91.40625
8.660971879959106,3,86.5234375,91.40625
8.76003098487854,3,86.5234375,89.2578125
8.837344884872437,3,86.9140625,89.2578125
8.933515787124634,4,86.5234375,82.421875
9.028889894485474,4,88.4765625,67.3828125
9.122881889343262,5,91.40625,49.21875
9.238072872161865,4,100.0,30.46875
9.333032846450806,4,100.0,47.265625
9.422890901565552,4,100.0,47.65625
9.519982814788818,4,100.0,46.6796875
9.608775854110718,4,100.0,47.0703125
9.721468925476074,71,100.0,47.0703125
9.777001857757568,49,100.0,47.0703125
