Tall viser til kolonnenummer:
0=Tid, 1=Lys, 2=joyForward, 3=joySide
9.947521924972534,5,-55.078125,99.8046875
10.03729581832886,4,-55.078125,99.8046875
10.1264808177948,5,-55.078125,99.8046875
10.21456599235535,4,-55.078125,99.8046875
10.31608390808106,4,-17.7734375,98.4375
10.4143488407135,4,15.4296875,30.078125
10.5131459236145,4,25.0,-62.5
10.60329484939575,4,26.953125,-100.0
10.70451498031616,4,34.375,-100.0
10.80281782150269,4,39.0625,-100.0
10.90288090705872,4,41.6015625,-100.0
11.00325584411621,5,41.2109375,-100.0
11.10752081871033,5,41.2109375,-100.0
11.19334101676941,5,41.2109375,-100.0
11.29414200782776,4,41.2109375,-100.0
11.39836287498474,5,41.6015625,-100.0
11.50311589241028,4,50.78125,-100.0
11.59655499458313,5,52.34375,-100.0
11.69263982772827,4,18.5546875,-100.0
11.7916419506073,4,-11.5234375,-37.3046875
11.86896300315857,4,-33.984375,42.96875
11.97362685203552,4,-53.3203125,95.703125
12.07311987876892,4,-60.546875,99.8046875
12.17492198944092,4,-63.28125,99.8046875
12.26837587356568,5,-60.9375,99.8046875
12.36362385749817,4,-60.9375,99.8046875
12.46688079833985,5,-51.5625,99.8046875
12.57165098190308,5,-26.953125,97.65625
12.66936492919922,5,-1.5625,13.28125
12.73747301101685,5,0.0,-10.15625
12.78771901130676,5,0.0,-10.15625
