Tall viser til kolonnenummer:
0=Tid, 1=Lys
10.58975410461426,36
10.64963507652283,36
10.7094361782074,35
10.7742440700531,35
10.83686208724976,35
10.89789009094238,35
10.95710206031799,36
11.01609611511231,35
11.07504415512085,35
11.15098714828491,35
11.21840906143188,35
11.27645802497864,36
11.33495712280274,36
11.39909100532532,36
11.45933413505554,37
11.51927709579468,37
11.5824830532074,37
11.64600300788879,37
11.69967699050903,38
11.75361013412476,38
11.802983045578,38
11.85303211212158,38
11.91043710708618,38
11.97428512573242,38
12.03574919700623,37
12.08688402175903,37
12.15108108520508,36
12.20986700057983,35
12.2629771232605,35
12.32399702072144,35
12.38117814064026,35
12.43634104728699,35
12.49586915969849,34
12.54969310760498,35
12.60007619857788,35
12.65349102020264,35
12.71298003196716,35
12.78769016265869,36
12.84496712684631,36
12.9068009853363,36
12.97582817077637,36
13.0396580696106,37
13.11409211158753,36
13.18110918998718,37
13.24423813819885,37
13.31300711631775,37
13.37769317626953,36
13.42999601364136,36
13.49611115455628,36
13.5584499835968,36
13.62179803848267,36
13.68513607978821,35
13.74481010437012,35
13.79809904098511,35
13.85401916503906,35
13.91538214683533,35
13.983647108078,35
14.0401520729065,36
14.1144711971283,36
14.1792471408844,37
14.23418712615967,37
14.28977513313294,37
14.36297106742859,37
14.42308497428894,37
14.48948407173157,37
14.54336404800415,37
14.5962769985199,37
14.65076613426208,37
14.7207670211792,36
14.7868549823761,36
14.84977102279663,35
14.93572902679444,35
14.9968650341034,35
15.05378007888794,35
15.11649513244629,35
15.18634915351868,35
15.26312804222107,36
15.324942111969,36
15.4029221534729,37
15.45970511436463,37
15.52889919281006,38
15.59640002250672,38
15.64908313751221,38
15.70960307121277,39
15.77015709877014,39
15.83526706695557,40
15.89929103851318,39
15.99348020553589,40
16.06690001487732,39
16.13822913169861,39
16.20315909385681,39
16.27084112167358,38
16.33503818511963,38
16.39226317405701,38
16.45781397819519,38
16.52320218086243,37
16.57767415046692,37
16.63543510437012,37
16.69401597976685,37
16.7834460735321,35
16.85609316825867,35
16.9295539855957,36
17.00344705581665,36
17.05998110771179,36
17.13702011108398,37
17.1961510181427,37
17.25611710548401,37
17.33845710754395,38
17.4029700756073,38
17.45987010002136,38
17.53324103355408,38
17.60002517700195,38
17.67049503326416,37
17.73741817474365,37
17.80543208122253,37
17.86750817298889,37
17.94097399711609,37
18.00417613983154,37
18.07770419120789,36
18.14904713630676,35
18.2142391204834,35
18.26936411857605,35
18.34332704544067,35
18.40961718559265,35
18.47428107261658,35
18.53710699081421,36
18.60596704483032,36
18.6850061416626,37
18.7595591545105,37
18.81950306892395,37
18.88083505630493,37
18.95901012420654,38
19.01751112937927,38
19.08116602897644,38
19.1648759841919,38
19.23483514785767,38
19.29403614997864,38
19.36410713195801,38
19.43584799766541,37
19.49931001663208,37
19.58014607429504,36
19.67108201980591,36
19.73978114128113,36
19.80952906608582,36
19.88955116271973,35
19.98685503005982,36
20.0598680973053,35
20.12801003456116,37
20.19780707359314,35
20.2764790058136,36
20.36636114120483,37
20.43350100517273,37
20.50089406967163,37
20.56995415687561,37
20.64824414253235,38
20.71603918075561,38
20.79119110107422,38
20.85622119903565,38
20.92242217063904,38
20.98441219329834,38
21.04819107055664,38
21.11284303665161,38
21.18007016181946,38
21.25305318832397,38
21.33092617988587,37
21.39422798156738,37
21.45917820930481,37
21.54744410514831,36
21.63344812393189,35
21.70497107505799,35
21.76715803146362,35
21.83562302589416,35
21.90579104423523,35
21.99246907234192,36
22.06901812553406,37
22.14030814170838,37
22.20901107788086,37
22.27595210075378,37
22.35979413986206,37
22.42903304100037,38
22.50286507606507,38
22.56419205665588,38
22.62891221046448,38
22.69686102867126,37
22.77239799499512,37
22.8639600276947,35
22.9389500617981,35
23.03106904029846,36
23.10438418388367,36
23.20287013053894,37
23.27293515205383,37
23.34319400787354,37
23.41677904129028,38
23.4843909740448,38
23.55844902992249,38
23.6261351108551,38
23.6910719871521,38
23.76816511154175,38
23.84536719322205,37
23.92248106002808,37
24.01503801345825,37
24.09073615074158,37
24.17817902565003,36
24.24942898750305,36
24.33998703956604,36
24.43182110786438,35
24.51304602622986,35
24.59344816207886,35
24.67701506614685,36
24.77283120155334,37
24.85569000244141,38
24.92954897880554,39
25.01735901832581,40
25.09509015083313,42
25.17816710472107,42
25.24748802185059,42
25.32009220123291,43
25.39899706840515,42
25.49384498596192,42
25.58710813522339,42
25.67788910865784,42
25.7628710269928,42
25.85095310211182,43
25.9281120300293,43
26.02547717094422,43
26.10227298736572,42
26.1944169998169,43
26.26549220085144,43
26.34817719459534,43
26.43588399887085,43
26.51401615142822,43
26.59519600868225,42
26.66702318191529,41
26.74952697753906,40
26.8248929977417,40
26.90962219238282,38
26.99695420265198,38
27.07480311393738,37
27.15538311004639,37
27.23542714118958,37
27.32093119621277,36
27.40918803215027,35
27.48599720001221,35
27.56824016571045,35
27.63636612892151,35
27.70629715919495,35
27.78108620643616,35
27.86500811576843,36
27.95770406723022,37
28.03250908851624,37
28.11021399497986,37
28.18593811988831,37
28.25990200042725,37
28.33892512321473,37
28.42676520347595,38
28.50481414794922,38
28.59249806404114,37
28.66503620147705,37
28.75850415229797,36
28.85620403289795,35
28.9332160949707,35
29.02637815475464,34
29.10910415649414,34
29.19908308982849,34
29.27917814254761,35
29.3581600189209,35
29.4536201953888,36
29.54041504859925,36
29.66420197486878,35
29.74810719490051,35
29.83117318153381,35
29.92117404937744,34
30.04964399337769,34
30.13531303405762,33
30.20941019058228,33
30.28999710083008,33
30.39707112312317,32
30.48349308967591,32
30.55524611473084,32
30.63106799125672,32
30.70924901962281,32
30.81287097930908,31
30.91240000724793,32
30.98998498916626,32
31.06387901306153,32
31.14049601554871,32
31.2331211566925,32
31.30919218063354,32
31.38705515861512,32
31.46318697929383,33
31.5417971611023,32
31.61999416351319,32
31.69512605667114,32
31.76771116256714,32
31.84412097930908,32
31.92105507850647,32
32.01357913017273,32
32.09085512161255,32
32.16512703895569,32
32.23919916152954,32
32.32587003707886,32
32.43803811073303,32
32.52077317237854,32
32.59921312332153,32
32.67178702354431,32
32.77603602409363,33
32.8650062084198,33
32.9642550945282,33
33.05107998847962,34
33.15015506744385,34
33.23690009117127,35
33.33423304557801,36
33.42249917984009,36
33.51027607917786,36
33.61814117431641,35
33.70779299736023,34
33.80300903320313,35
33.90956211090088,34
34.0161190032959,33
34.09391903877259,33
34.17511105537415,33
34.27189016342163,33
34.36526703834534,33
34.4734480381012,34
34.57949304580689,33
34.69782900810242,33
34.80334115028382,33
34.8948290348053,34
34.99513912200928,35
35.09782409667969,35
35.18829798698425,35
35.29563808441162,35
35.3924150466919,35
35.483971118927,35
35.59441614151001,36
35.69508409500122,36
35.78693199157715,36
35.88104009628296,36
35.98912405967713,36
36.0937180519104,36
36.20351314544678,35
36.29987215995789,35
36.39242601394653,34
36.48539900779724,35
36.58370709419251,35
36.6742250919342,36
36.77482008934021,37
36.88709020614624,37
36.9659731388092,37
37.05835604667664,38
37.1444890499115,38
37.24186420440674,38
37.32695198059082,38
37.42104816436768,37
37.52030420303345,35
37.61932802200318,35
37.72335720062256,34
37.80837106704712,34
37.89800405502319,34
38.0071439743042,35
38.11297297477722,36
38.22179317474365,37
38.31617617607117,38
38.41304802894593,38
38.51004314422608,38
38.60910606384278,37
38.71612405776978,35
38.80994915962219,35
38.91835117340088,35
39.01366615295411,34
