Tall viser til kolonnenummer:
0=Tid, 1=Avstand
8.376932144165039,135
8.427690029144287,137
8.477611064910889,130
8.527362108230591,130
8.585925102233887,128
8.635825157165527,128
8.685608148574829,126
8.741046190261841,126
8.794608116149902,121
8.849858999252319,121
8.898707151412964,120
8.947954177856445,122
9.005110025405884,126
9.057114124298096,128
9.111979007720947,130
9.166365146636963,130
9.217671155929565,130
9.271344184875488,131
9.322770118713379,130
9.381268978118896,130
9.435047149658203,130
9.489704132080078,130
9.547177076339722,131
9.606781005859375,130
9.660014152526855,130
9.712512969970703,130
9.771573066711426,130
9.824751138687134,130
9.878736019134521,130
9.940829038619995,130
9.995076179504395,130
10.04838418960571,130
10.10316705703735,130
10.15720319747925,130
10.2157621383667,130
10.27055597305298,130
10.32182002067566,131
10.38288998603821,130
10.43855500221252,131
10.49307799339295,130
10.54982614517212,130
10.61174297332764,130
10.6664891242981,130
10.72102904319763,130
10.77587509155274,130
10.8319091796875,130
10.88649415969849,130
10.95505905151367,130
11.0170681476593,130
11.07728099822998,130
11.13234710693359,126
11.19373798370361,126
11.25047397613525,128
11.30582499504089,128
11.36128807067871,130
11.42299199104309,130
11.4816529750824,130
11.54095411300659,130
11.61670517921448,130
11.67897200584412,130
11.74669313430786,130
11.82512998580933,130
11.89435911178589,130
11.96729612350464,130
12.05199313163758,130
12.1263861656189,130
12.20758318901062,130
12.27732610702515,130
12.33480906486511,131
12.39483714103699,130
12.45679712295532,130
12.51463198661804,130
12.58102202415466,135
12.64079713821411,135
12.69942212104797,135
12.76485109329224,135
12.82181215286255,130
12.884526014328,130
12.94240999221802,130
13.00779008865357,128
13.06976509094238,128
13.12750816345215,126
13.18996119499207,126
13.24877905845642,126
13.31086707115174,126
13.37766814231873,126
13.43903398513794,126
13.49939203262329,126
13.56569719314575,126
13.63084316253662,126
13.69143104553223,128
13.75126004219055,128
13.8172070980072,128
13.87779498100281,128
13.93981909751892,128
14.00105619430542,128
14.06033301353455,128
14.12680006027222,128
14.19251298904419,130
14.25562715530396,128
14.31659317016602,128
14.38238120079041,128
14.44848608970642,128
14.51143717765808,128
14.57979917526245,130
14.64661002159119,130
14.7084231376648,130
14.77169013023377,131
14.83556509017944,130
14.89900207519531,128
14.97859501838684,128
15.05161714553833,128
15.1155731678009,128
15.18273210525513,128
15.24994015693665,128
15.31242513656616,128
15.37684512138367,128
15.44493198394775,128
15.50873398780823,128
15.57888412475586,128
15.64171600341797,128
15.70691299438477,131
15.77252197265625,130
15.8431031703949,130
15.90714597702027,130
15.97679615020752,130
16.04191112518311,130
16.10569310188294,130
16.17122912406922,128
16.24460697174072,128
16.30751919746399,128
16.37245917320252,128
16.43850517272949,128
16.50176405906677,128
16.56840705871582,128
16.64181804656983,128
16.70965218544007,130
16.78044700622559,130
16.84981513023376,130
16.91651320457459,130
16.99091720581055,130
17.05780100822449,130
17.1231050491333,130
17.19261717796326,128
17.25973701477051,126
17.32676911354065,126
17.39878106117249,121
17.46724700927734,121
17.53263807296753,126
17.60601115226746,128
17.67435908317566,130
17.74476504325867,130
17.81560897827148,130
17.8828489780426,135
17.95249509811401,135
18.02085018157959,135
18.09003901481629,130
18.16263008117676,135
18.23685717582703,130
18.30566120147705,130
18.37720012664795,130
18.44724702835083,135
18.51565313339234,135
18.58525109291077,139
18.66077303886414,135
18.72776699066162,130
18.79840207099915,130
18.87029910087586,130
18.93962502479553,126
19.01536011695862,126
19.09155702590942,126
19.16298818588257,121
19.23537302017212,122
19.30660605430603,121
19.37719702720642,113
19.45503401756287,114
19.52711415290833,114
19.59932398796082,112
19.66901707649231,112
19.73968911170959,109
19.81295919418335,103
19.88523316383362,103
19.95680618286133,103
20.03969717025757,103
20.10887312889099,103
20.18176603317261,103
20.26140117645264,107
20.3308310508728,107
20.40291619300842,107
20.47535419464111,107
20.545086145401,107
20.62196111679077,107
20.69711208343506,107
20.77484512329101,107
20.84905004501343,107
20.92098307609558,107
20.99437212944031,103
21.07484316825867,107
21.14732909202576,107
21.22191119194031,109
21.29680800437928,112
21.37190103530884,112
21.44982600212097,114
21.52451205253601,114
21.60509920120239,118
21.68133997917175,118
21.75507402420044,114
21.83748507499695,114
21.91172409057617,114
21.98937010765076,113
22.06467700004578,109
22.1387631893158,107
22.21838402748108,103
22.29585814476013,103
22.37291598320007,103
22.4531409740448,107
22.53084802627563,109
22.61149120330811,109
22.68685007095337,103
22.76299118995667,103
22.83862209320068,109
22.91544318199158,114
22.99381899833679,113
23.07705903053284,113
23.15263819694519,113
23.23291516304016,113
23.31460905075073,113
23.39380812644959,118
23.47897410392761,118
23.5589120388031,118
23.63776206970215,118
23.71203804016113,118
23.78979015350342,120
23.87264609336853,122
23.95252203941345,122
24.03512120246887,120
24.11932301521301,120
24.19699001312256,120
24.28498315811157,122
24.36698508262634,122
24.44297099113465,122
24.5200309753418,122
24.62444400787354,122
24.71859407424927,121
24.7992250919342,128
24.88138318061829,128
24.95981216430664,128
25.0517430305481,130
25.1329460144043,130
25.21134305000305,128
25.29112315177918,122
25.37030005455017,121
25.45712614059449,118
25.53898000717163,113
25.62451815605164,113
25.70461106300354,113
25.78265810012818,118
25.86833715438843,120
25.95120716094971,120
26.03185105323792,120
26.11117100715637,114
26.19303512573242,113
26.27966117858887,118
26.36054301261902,118
26.44883918762207,122
26.52884912490845,122
26.61113810539246,126
26.69797611236572,128
26.78002715110779,126
26.86303019523621,126
26.94474101066589,121
27.03081011772156,122
27.10976314544678,122
27.19566607475281,122
27.28059220314026,122
27.3630690574646,120
27.45260119438171,120
27.53885412216187,113
27.62149214744568,113
27.70546698570252,114
27.7896740436554,120
27.87755417823792,122
27.96460509300232,118
28.05759310722351,118
28.13961219787598,118
28.22893214225769,118
28.31270909309387,118
28.39727115631104,120
28.48001503944397,122
28.56312108039856,121
28.65697407722473,126
28.74114418029786,126
28.82828617095948,126
28.91560697555542,126
29.00034308433533,121
29.09197115898133,121
29.17995619773865,126
29.26843404769897,126
29.35538911819458,128
29.44684410095215,128
29.53074312210083,130
29.63166999816895,130
29.71789216995239,130
29.83458399772644,135
29.91639709472656,137
30.00246000289917,137
30.09835004806519,137
30.18583798408509,135
30.27718901634216,130
30.36470699310303,130
30.45181107521057,128
30.53761911392212,131
30.62560820579529,130
30.71900320053101,130
30.80723214149475,135
30.89670705795288,130
30.984610080719,130
31.07310700416565,128
31.15779113769531,121
31.24891710281372,121
31.34048199653626,122
31.42296004295349,121
31.51517915725708,121
31.60190916061401,118
31.68918514251709,113
31.77581214904786,113
31.86987018585205,113
31.95747208595276,118
32.04589200019837,121
32.13536906242371,126
32.22237205505371,128
32.31802797317505,131
32.40884304046631,130
32.4980001449585,135
32.58743715286255,139
32.6849889755249,139
32.77672410011292,138
32.87153506278992,147
32.95981597900391,149
33.05505704879761,149
33.14697599411011,145
33.23680400848389,145
33.32370018959045,145
33.41087698936462,145
33.50696802139282,145
33.60095119476318,145
33.68973398208619,145
33.7779290676117,145
33.86976909637451,145
33.95931696891785,145
34.04788208007813,145
34.14294099807739,145
34.23120903968811,145
34.32116007804871,147
34.41267919540405,147
34.50763511657715,145
34.60298609733582,147
34.71261215209961,147
34.80634999275208,145
34.8951210975647,145
34.98593211174011,145
35.0814471244812,145
35.18302202224731,145
35.27999901771546,145
35.36988019943237,145
35.4672269821167,145
35.55859804153442,143
35.6546790599823,143
35.74312114715577,145
35.84877514839173,143
