Tall viser til kolonnenummer:
0=Tid, 1=Temp, 2=, 3= 
4=, 5=, 6=, 7= 
8=, 9= 
58.55559897422791,39
58.62882494926453,34
58.6955668926239,37
58.76458191871643,36
58.83662796020508,40
58.90088677406311,45
58.96880698204041,46
59.03913283348084,35
59.10840487480164,45
59.17798399925232,36
59.24220180511475,42
59.310142993927,47
59.37502384185791,46
59.43982887268067,39
59.50896382331848,36
59.57958197593689,37
59.65792083740235,37
59.71925497055054,42
59.79038596153259,43
59.85842800140381,43
59.92013692855835,37
59.9909999370575,37
60.05895900726319,38
60.12856888771058,37
60.19977188110352,41
60.26878881454468,37
60.33679485321045,39
60.41683697700501,45
60.47892785072327,43
60.5483148097992,43
60.60644388198853,38
60.6817638874054,35
60.74931287765503,37
60.81794381141663,47
60.89168596267701,40
60.9620189666748,39
61.03009986877442,39
61.09646177291871,45
61.16991186141968,50
61.23865294456483,42
61.30528783798218,45
61.37184381484985,43
61.44159293174744,45
61.51038885116577,38
61.57830500602723,39
61.64879488945008,44
61.71514177322388,35
61.77964186668397,45
61.85005593299866,45
61.91910600662232,35
61.99478793144227,42
62.06002187728882,44
62.12828779220581,32
62.19821786880494,39
62.26038384437562,36
62.32831478118896,40
62.40526390075684,38
62.47857284545899,38
62.54555082321168,44
62.60543394088746,38
62.68539285659791,38
62.75812983512878,50
62.82220792770386,42
62.88896679878235,43
62.96082377433777,41
63.02313494682313,43
63.09170198440552,38
63.16926693916321,37
63.23867177963257,39
63.30495500564576,41
63.37593388557434,37
63.44833493232727,39
63.51877880096436,34
63.58935594558716,43
63.65833878517151,40
63.72391390800477,36
63.78893089294434,42
63.85846281051636,42
63.92521595954896,42
63.99880599975586,38
64.06590199470521,38
64.13339185714722,42
64.2003698348999,40
64.26862597465515,44
64.33686184883118,43
64.41752290725709,42
64.49258399009705,48
64.55476188659668,42
64.62261581420899,40
64.69383788108826,37
64.76869487762452,36
64.84018683433533,40
64.90470480918884,37
64.96889591217041,38
65.04588294029237,39
65.11292886734009,40
65.18827390670777,43
65.26030278205872,35
65.32661700248719,35
65.39089798927307,46
65.45686292648316,41
65.5285120010376,46
65.59874677658081,45
65.67411088943482,41
65.74894380569458,36
65.81304597854615,44
65.87828588485718,43
65.94459795951844,43
66.00863385200501,42
66.07860398292542,32
66.14552187919617,46
66.21814393997193,35
66.29030299186707,39
66.36004185676575,47
66.42954087257386,42
66.49868679046631,46
66.56507277488709,43
66.6291708946228,42
66.70002794265748,39
66.76952695846558,34
66.83872485160828,41
66.91661286354066,37
66.97858691215515,46
67.04818296432496,33
67.11799788475037,43
67.18269491195679,40
67.24835777282715,36
67.31984496116638,44
67.39051389694215,37
67.45649981498719,38
67.52358293533326,44
67.59906697273255,45
67.67131996154785,36
67.74222087860108,45
67.80849194526673,42
67.8722357749939,44
67.94679880142212,41
68.01965880393983,36
68.08844494819642,42
68.15860795974732,41
68.22844290733338,37
68.28959178924561,42
68.36336278915406,43
68.43388080596924,35
68.50834178924561,36
68.57155179977418,45
68.63645792007446,48
68.70827388763428,43
68.77812290191651,37
68.84874677658082,41
68.9186499118805,46
68.98899388313294,42
69.05463194847107,42
69.12938785552979,35
69.19905090332032,40
69.26836085319519,44
69.33830785751343,38
69.39785480499268,38
69.46368098258972,33
69.52994585037231,40
69.60136795043946,36
69.67058897018433,39
69.73944687843323,39
69.80825996398926,37
69.87800192832947,43
69.93842387199402,41
70.01575493812561,40
70.08527898788453,37
70.15864181518555,41
70.22841000556946,41
70.29014086723328,47
70.3587019443512,46
70.42657780647279,41
70.49848890304566,37
70.56944489479065,38
70.62893199920655,39
70.70965194702149,46
70.78161478042603,37
70.84916400909425,39
70.92017292976379,46
70.99095797538758,41
71.06087279319763,38
71.12641000747681,45
71.19909477233887,43
71.2620267868042,43
71.3409857749939,37
71.41229677200318,45
71.49497199058533,42
71.61843085289002,36
71.68918180465699,41
71.75274586677552,38
71.8184199333191,45
71.89824795722962,47
71.96046495437622,40
72.02868795394898,37
72.0998318195343,44
72.1665849685669,45
72.23157691955567,38
72.29921388626099,45
72.36378479003907,38
72.43857288360596,40
72.50290393829346,45
72.56919884681702,43
72.64051389694214,39
72.71377587318421,43
72.78793787956238,42
72.85511684417725,35
72.92247581481934,43
72.98849987983704,34
73.05420589447022,44
73.12486290931702,44
73.19184589385987,40
73.26110291481019,41
73.33209800720216,38
73.39874291419983,40
73.46340394020081,42
73.53017377853394,40
73.60868883132935,39
73.67821097373962,34
73.73922300338745,40
73.80251789093018,46
73.87254977226258,36
73.93645977973939,38
74.01341485977174,44
74.08051300048829,46
74.15589690208435,45
74.22342681884766,36
74.28956890106202,38
74.35911798477173,40
74.43085479736329,38
74.4973349571228,47
74.56379199028015,36
74.63642883300782,37
74.70279693603516,47
74.76907086372376,44
74.84873390197754,36
74.91823792457581,36
74.98010277748108,41
75.04805898666382,43
75.11817097663879,46
75.18297982215882,44
75.24942088127137,38
75.32453489303589,46
75.39812779426575,43
75.45938086509705,41
75.5251247882843,32
75.6007947921753,39
75.66142392158508,44
75.73195481300354,42
75.80141186714172,41
75.86925077438355,44
75.9349799156189,43
76.00979399681091,38
76.0801739692688,39
76.14085078239441,39
76.21009087562562,40
76.26842188835145,40
76.35981798171997,40
76.43858098983765,46
76.51564288139344,42
76.58244895935059,42
76.6530179977417,36
76.73338794708252,42
76.81684279441834,42
76.89019179344178,40
76.96312785148621,39
77.02982783317566,36
77.10458779335022,34
77.17310500144959,39
77.24887299537659,35
77.32796692848206,42
77.39555788040161,40
77.4642198085785,38
77.53544998168945,43
77.61484599113465,42
77.693354845047,39
77.79978299140931,44
77.87282299995423,39
77.9388439655304,44
78.01773190498352,33
78.08920192718507,40
78.16547989845276,34
78.24435997009278,42
78.30944180488586,36
78.38321089744568,41
78.45273494720459,39
78.52142882347107,37
78.58856797218323,39
78.64889979362488,46
78.72873377799988,46
78.80803084373475,46
78.87352180480957,36
78.93686079978943,35
79.00385093688965,46
79.0822069644928,45
79.14944386482239,43
79.22297096252442,43
79.29325294494629,44
79.36355495452881,39
79.43016982078553,38
79.49554300308228,39
79.56576299667359,37
79.63908195495605,39
79.7166337966919,41
79.77936887741089,39
79.84514784812927,39
79.91464495658875,39
79.98893189430238,38
80.06617188453674,40
80.13567900657653,42
80.19961500167847,45
80.26800894737244,42
80.34231877326965,41
80.4192008972168,38
80.49182200431824,41
80.56581091880799,33
80.63035988807679,39
80.70410180091859,41
80.78887200355529,45
80.8636748790741,42
80.92537093162537,37
80.99843597412109,40
81.07855677604675,37
81.14127397537231,38
81.21653199195862,44
81.29527187347412,41
81.37471890449524,44
81.44598388671875,47
81.52455282211305,43
81.60302686691285,40
81.69566297531128,43
81.77849888801575,46
81.84918284416199,38
81.93114495277404,39
82.00355887413025,46
82.07841396331787,44
82.14962983131409,35
82.21549081802369,44
82.29083490371705,40
82.35863494873048,43
82.4279818534851,40
82.49429988861085,44
82.55976486206055,38
82.62822890281678,42
82.68943190574646,35
82.75798392295838,41
82.83351492881776,39
82.90974497795105,46
82.97244691848755,38
83.03905892372132,45
83.1099579334259,40
83.17791891098024,34
83.24147987365723,44
83.30468678474427,38
83.39832186698914,36
83.47834300994874,37
83.54055094718934,44
83.61093091964722,32
83.68469882011414,36
83.769366979599,42
83.83868288993837,35
83.91108584403993,38
83.98805785179139,36
84.06911587715149,34
84.13963890075683,35
84.21160197257995,35
84.28516697883607,46
84.35873985290527,44
84.43894290924073,34
84.51543998718263,44
84.5938777923584,40
84.68846678733826,37
84.75846481323243,38
84.842759847641,35
84.91074895858764,45
84.9909908771515,39
85.05981588363648,45
85.13176584243775,38
85.19869399070741,37
85.26894092559814,47
85.33217477798463,37
85.4015588760376,38
85.46962189674378,35
85.54470682144165,39
85.61422300338746,39
85.68798089027405,38
85.75870680809022,35
85.83730983734132,39
85.90032696723938,36
85.96783781051636,45
86.03813695907593,39
86.10819292068483,39
86.18790698051454,47
86.24723482131959,42
86.31013298034668,39
86.37900280952454,46
86.45596790313721,42
86.52511477470398,40
86.59926486015321,42
86.65918993949891,39
86.73456382751466,38
86.79915499687196,37
86.86661982536316,45
86.93325686454774,45
87.0080599784851,43
87.0791130065918,36
87.15009093284607,45
87.21251177787781,36
87.28329992294311,44
87.3547239303589,46
87.42478585243225,48
87.4898579120636,37
87.5494339466095,37
87.59277296066285,40
87.63121986389161,44
